X,Y,Z,licence
411140,5730860,92.40675512,
411240,5730860,90.63218932,
411340,5730860,88.839552,
411440,5730860,87.04408348,
411540,5730860,85.23192872,
411640,5730860,83.38284572,
411740,5730860,81.54898284,
411840,5730860,79.77296516,
411940,5730860,78.13518776,
412040,5730860,77.3462126,
402040,5730760,72.96952444,
402140,5730760,73.14551952,
402240,5730760,73.31307368,
402340,5730760,73.49524352,
402440,5730760,73.74165796,
402540,5730760,74.10556404,
402640,5730760,74.573764,
402740,5730760,75.23589776,
402840,5730760,76.27208708,
402940,5730760,77.43856236,
403040,5730760,78.51932064,
403140,5730760,79.51747984,
403240,5730760,80.29878456,
403340,5730760,80.70414796,
403440,5730760,80.87133884,
403540,5730760,81.06164332,
403640,5730760,81.3411264,
403740,5730760,81.66100948,
403840,5730760,81.93411556,
403940,5730760,82.11524704,
404040,5730760,82.24516204,
404140,5730760,82.38347228,
404240,5730760,82.5210816,
404340,5730760,82.64796484,
404440,5730760,82.77111556,
404540,5730760,82.86772344,
404640,5730760,82.8922876,
404740,5730760,82.6919882,
404840,5730760,82.09597632,
404940,5730760,81.18887728,
405040,5730760,80.1040472,
405140,5730760,78.95856648,
405240,5730760,77.9274068,
405340,5730760,77.14864224,
405440,5730760,76.56052528,
405540,5730760,76.03672728,
405640,5730760,75.52549924,
405740,5730760,75.00672028,
405840,5730760,74.4862878,
405940,5730760,73.98242184,
406040,5730760,73.57068256,
406140,5730760,73.299148,
406240,5730760,73.21582668,
406340,5730760,73.36863688,
406440,5730760,73.7409742,
406540,5730760,74.32020332,
406640,5730760,75.07993804,
406740,5730760,76.03401668,
406840,5730760,77.24009512,
406940,5730760,78.64089112,
407040,5730760,80.21890224,
407140,5730760,81.9542356,
407240,5730760,83.81373748,
407340,5730760,85.47656404,
407440,5730760,86.73052772,
407540,5730760,87.43047368,
407640,5730760,87.5369068,
407740,5730760,87.00484208,
407840,5730760,86.07286308,
407940,5730760,85.02149988,
408040,5730760,84.00703428,
408140,5730760,83.25743772,
408240,5730760,82.80976292,
408340,5730760,82.69692044,
408440,5730760,82.8821002,
408540,5730760,83.26617584,
408640,5730760,83.70885736,
408740,5730760,84.2592286,
408840,5730760,84.9838384,
408940,5730760,85.87109712,
409040,5730760,86.96354864,
409140,5730760,88.21457696,
409240,5730760,89.52859468,
409340,5730760,90.8531796,
409440,5730760,92.18261236,
409540,5730760,93.5221634,
409640,5730760,94.7584866,
409740,5730760,95.7798232,
409840,5730760,96.49615532,
409940,5730760,97.05629884,
410040,5730760,97.4915458,
410140,5730760,97.92014948,
410240,5730760,98.3614826,
410340,5730760,98.89206872,
410440,5730760,99.20599304,
410540,5730760,99.26545652,
410640,5730760,99.07705688,
410740,5730760,98.43756048,
410840,5730760,97.30743772,
410940,5730760,95.77812512,
411040,5730760,94.02324272,
411140,5730760,92.16069004,
411240,5730760,90.22049592,
411340,5730760,88.26849884,
411440,5730760,86.34439676,
411540,5730760,84.459173,
411640,5730760,82.594791,
411740,5730760,80.76694644,
411840,5730760,79.01801996,
411940,5730760,77.41498256,
412040,5730760,76.6854464,
402040,5730660,74.04836628,
402140,5730660,74.25483544,
402240,5730660,74.44730016,
402340,5730660,74.6415512,
402440,5730660,74.83013304,
402540,5730660,75.0726776,
402640,5730660,75.39871552,
402740,5730660,75.93286276,
402840,5730660,76.8347742,
402940,5730660,77.84459684,
403040,5730660,78.8044864,
403140,5730660,79.66420628,
403240,5730660,80.3084876,
403340,5730660,80.61500764,
403440,5730660,80.70468928,
403540,5730660,80.77363824,
403640,5730660,80.91789796,
403740,5730660,81.13021144,
403840,5730660,81.38817904,
403940,5730660,81.5970502,
404040,5730660,81.72254968,
404140,5730660,81.82478576,
404240,5730660,81.93465784,
404340,5730660,82.04931028,
404440,5730660,82.16164096,
404540,5730660,82.26088904,
404640,5730660,82.3103824,
404740,5730660,82.19105448,
404840,5730660,81.74043032,
404940,5730660,80.94206816,
405040,5730660,79.9344632,
405140,5730660,78.80549616,
405240,5730660,77.72722712,
405340,5730660,76.85545444,
405440,5730660,76.210115,
405540,5730660,75.66117588,
405640,5730660,75.14633024,
405740,5730660,74.62733864,
405840,5730660,74.0977744,
405940,5730660,73.57688108,
406040,5730660,73.11345088,
406140,5730660,72.81019872,
406240,5730660,72.71895996,
406340,5730660,72.85076628,
406440,5730660,73.21743572,
406540,5730660,73.76238308,
406640,5730660,74.44077852,
406740,5730660,75.2619516,
406840,5730660,76.29635372,
406940,5730660,77.51626476,
407040,5730660,78.98398632,
407140,5730660,80.63043968,
407240,5730660,82.40409424,
407340,5730660,84.0614822,
407440,5730660,85.35543676,
407540,5730660,86.12337556,
407640,5730660,86.33685204,
407740,5730660,85.94670144,
407840,5730660,85.14514464,
407940,5730660,84.18492824,
408040,5730660,83.24076296,
408140,5730660,82.52923252,
408240,5730660,82.11805644,
408340,5730660,82.01538212,
408440,5730660,82.20777156,
408540,5730660,82.5651954,
408640,5730660,82.9744302,
408740,5730660,83.49110952,
408840,5730660,84.17517576,
408940,5730660,85.06746888,
409040,5730660,86.189871,
409140,5730660,87.50173852,
409240,5730660,88.8644354,
409340,5730660,90.23176072,
409440,5730660,91.60507416,
409540,5730660,92.95960636,
409640,5730660,94.17617248,
409740,5730660,95.13361472,
409840,5730660,95.77792628,
409940,5730660,96.33876228,
410040,5730660,96.86912228,
410140,5730660,97.4375558,
410240,5730660,98.07208312,
410340,5730660,98.88634484,
410440,5730660,99.37840424,
410540,5730660,99.48955536,
410640,5730660,99.34712824,
410740,5730660,98.72705688,
410840,5730660,97.4499896,
410940,5730660,95.76274776,
411040,5730660,93.91024844,
411140,5730660,91.96814484,
411240,5730660,89.96666752,
411340,5730660,87.96216436,
411440,5730660,85.96714404,
411540,5730660,84.00529316,
411640,5730660,82.07838536,
411740,5730660,80.230629,
411840,5730660,78.48220828,
411940,5730660,76.89851372,
412040,5730660,76.144034,
402040,5730560,74.91512052,
402140,5730560,75.16595248,
402240,5730560,75.35718748,
402340,5730560,75.48892,
402440,5730560,75.58578856,
402540,5730560,75.7246988,
402640,5730560,75.96315336,
402740,5730560,76.45158448,
402840,5730560,77.26309232,
402940,5730560,78.18986248,
403040,5730560,79.07344024,
403140,5730560,79.82088132,
403240,5730560,80.31206452,
403340,5730560,80.50090392,
403440,5730560,80.51635936,
403540,5730560,80.514321,
403640,5730560,80.5648108,
403740,5730560,80.67651916,
403840,5730560,80.84212304,
403940,5730560,81.01724264,
404040,5730560,81.15619384,
404140,5730560,81.2646792,
404240,5730560,81.36643704,
404340,5730560,81.4642404,
404440,5730560,81.56044828,
404540,5730560,81.64987428,
404640,5730560,81.71339056,
404740,5730560,81.66058136,
404840,5730560,81.33063516,
404940,5730560,80.65843416,
405040,5730560,79.73511476,
405140,5730560,78.65852604,
405240,5730560,77.55834132,
405340,5730560,76.61204104,
405440,5730560,75.88614376,
405540,5730560,75.29578152,
405640,5730560,74.76969324,
405740,5730560,74.23120092,
405840,5730560,73.69017912,
405940,5730560,73.15259372,
406040,5730560,72.67262088,
406140,5730560,72.36816676,
406240,5730560,72.27840732,
406340,5730560,72.398772,
406440,5730560,72.73083284,
406540,5730560,73.21339876,
406640,5730560,73.77520784,
406740,5730560,74.45256932,
406840,5730560,75.28300136,
406940,5730560,76.30503264,
407040,5730560,77.60385528,
407140,5730560,79.0925348,
407240,5730560,80.7446622,
407340,5730560,82.37081904,
407440,5730560,83.68299988,
407540,5730560,84.54650004,
407640,5730560,84.91113736,
407740,5730560,84.7326452,
407840,5730560,84.09360724,
407940,5730560,83.2698688,
408040,5730560,82.43869044,
408140,5730560,81.80642792,
408240,5730560,81.4451164,
408340,5730560,81.37346372,
408440,5730560,81.5710092,
408540,5730560,81.89888452,
408640,5730560,82.23444888,
408740,5730560,82.6531516,
408840,5730560,83.22740028,
408940,5730560,84.00599184,
409040,5730560,85.0416516,
409140,5730560,86.28778924,
409240,5730560,87.64707304,
409340,5730560,89.0578256,
409440,5730560,90.46019556,
409540,5730560,91.84698632,
409640,5730560,93.03391172,
409740,5730560,93.96938416,
409840,5730560,94.55314116,
409940,5730560,95.06128232,
410040,5730560,95.64901092,
410140,5730560,96.3486474,
410240,5730560,97.17998232,
410340,5730560,98.25523468,
410440,5730560,99.14784812,
410540,5730560,99.48016208,
410640,5730560,99.39798424,
410740,5730560,98.80611108,
410840,5730560,97.49164856,
410940,5730560,95.7396182,
411040,5730560,93.83291108,
411140,5730560,91.86239096,
411240,5730560,89.84131996,
411340,5730560,87.85811468,
411440,5730560,85.85599732,
411540,5730560,83.86614064,
411640,5730560,81.89935268,
411740,5730560,80.00880604,
411840,5730560,78.2647306,
411940,5730560,76.68638584,
412040,5730560,75.9325698,
402040,5730460,75.31020032,
402140,5730460,75.72870032,
402240,5730460,75.94418764,
402340,5730460,76.07110128,
402440,5730460,76.1301004,
402540,5730460,76.201441,
402640,5730460,76.38299492,
402740,5730460,76.83552376,
402840,5730460,77.63587956,
402940,5730460,78.52456608,
403040,5730460,79.33445708,
403140,5730460,79.95887424,
403240,5730460,80.28517572,
403340,5730460,80.34494964,
403440,5730460,80.26424048,
403540,5730460,80.18318052,
403640,5730460,80.17648432,
403740,5730460,80.23115896,
403840,5730460,80.32807032,
403940,5730460,80.44737736,
404040,5730460,80.56808136,
404140,5730460,80.6790012,
404240,5730460,80.77917428,
404340,5730460,80.86245148,
404440,5730460,80.94457076,
404540,5730460,81.0246774,
404640,5730460,81.09187228,
404740,5730460,81.09397896,
404840,5730460,80.87061952,
404940,5730460,80.32328008,
405040,5730460,79.49984184,
405140,5730460,78.48978696,
405240,5730460,77.41158664,
405340,5730460,76.40448732,
405440,5730460,75.59632288,
405540,5730460,74.96867536,
405640,5730460,74.3867246,
405740,5730460,73.8169938,
405840,5730460,73.26385768,
405940,5730460,72.71586344,
406040,5730460,72.2250116,
406140,5730460,71.90651028,
406240,5730460,71.8119898,
406340,5730460,71.92676208,
406440,5730460,72.23813264,
406540,5730460,72.66764672,
406640,5730460,73.140983,
406740,5730460,73.67448816,
406840,5730460,74.32408512,
406940,5730460,75.144798,
407040,5730460,76.18687108,
407140,5730460,77.49244024,
407240,5730460,78.99993564,
407340,5730460,80.57104432,
407440,5730460,81.90005164,
407540,5730460,82.8496964,
407640,5730460,83.3626754,
407740,5730460,83.36636904,
407840,5730460,82.89946348,
407940,5730460,82.23499328,
408040,5730460,81.55251368,
408140,5730460,81.032602,
408240,5730460,80.74323944,
408340,5730460,80.7092608,
408440,5730460,80.90586612,
408540,5730460,81.18319708,
408640,5730460,81.44429664,
408740,5730460,81.74305764,
408840,5730460,82.15395604,
408940,5730460,82.7570306,
409040,5730460,83.59422444,
409140,5730460,84.6812644,
409240,5730460,85.96974492,
409340,5730460,87.33781432,
409440,5730460,88.7745184,
409540,5730460,90.17146612,
409640,5730460,91.32610136,
409740,5730460,92.21714436,
409840,5730460,92.78699412,
409940,5730460,93.27386256,
410040,5730460,93.84102536,
410140,5730460,94.62318636,
410240,5730460,95.6583612,
410340,5730460,96.98995292,
410440,5730460,98.24485748,
410540,5730460,99.0206006,
410640,5730460,99.16503948,
410740,5730460,98.66421572,
410840,5730460,97.45601356,
410940,5730460,95.72550996,
411040,5730460,93.80091708,
411140,5730460,91.82042244,
411240,5730460,89.82417788,
411340,5730460,87.84926844,
411440,5730460,85.84040552,
411540,5730460,83.86266848,
411640,5730460,81.92868376,
411740,5730460,80.08155332,
411840,5730460,78.3705176,
411940,5730460,76.86517396,
412040,5730460,76.1521118,
402040,5730360,75.40756292,
402140,5730360,75.97938272,
402240,5730360,76.26592928,
402340,5730360,76.42399956,
402440,5730360,76.49633428,
402540,5730360,76.5353662,
402640,5730360,76.6968064,
402740,5730360,77.19996228,
402840,5730360,78.02118352,
402940,5730360,78.8518182,
403040,5730360,79.57297152,
403140,5730360,80.0586194,
403240,5730360,80.23179352,
403340,5730360,80.18722412,
403440,5730360,80.02323452,
403540,5730360,79.85464936,
403640,5730360,79.77084292,
403740,5730360,79.76190648,
403840,5730360,79.810712,
403940,5730360,79.89509772,
404040,5730360,79.99379428,
404140,5730360,80.09621004,
404240,5730360,80.18159652,
404340,5730360,80.25049808,
404440,5730360,80.32096556,
404540,5730360,80.3949658,
404640,5730360,80.46740572,
404740,5730360,80.50178492,
404840,5730360,80.36995508,
404940,5730360,79.9492624,
405040,5730360,79.23234344,
405140,5730360,78.3011138,
405240,5730360,77.25591896,
405340,5730360,76.21811744,
405440,5730360,75.34750704,
405540,5730360,74.64410208,
405640,5730360,74.01808012,
405740,5730360,73.4051578,
405840,5730360,72.82182184,
405940,5730360,72.2723358,
406040,5730360,71.79557344,
406140,5730360,71.488049,
406240,5730360,71.37345784,
406340,5730360,71.4642484,
406440,5730360,71.73689092,
406540,5730360,72.11598812,
406640,5730360,72.536528,
406740,5730360,72.98751188,
406840,5730360,73.5112366,
406940,5730360,74.16298636,
407040,5730360,74.99899164,
407140,5730360,76.05246888,
407240,5730360,77.3706876,
407340,5730360,78.82263372,
407440,5730360,80.13754152,
407540,5730360,81.12354616,
407640,5730360,81.72772,
407740,5730360,81.88016684,
407840,5730360,81.5766516,
407940,5730360,81.07771924,
408040,5730360,80.57835636,
408140,5730360,80.20254576,
408240,5730360,79.9852096,
408340,5730360,79.98725524,
408440,5730360,80.18039732,
408540,5730360,80.42568632,
408640,5730360,80.624262,
408740,5730360,80.82633632,
408840,5730360,81.08435384,
408940,5730360,81.4897324,
409040,5730360,82.12513124,
409140,5730360,83.008529,
409240,5730360,84.12682372,
409340,5730360,85.41462368,
409440,5730360,86.78361028,
409540,5730360,88.15343264,
409640,5730360,89.23207764,
409740,5730360,90.05005796,
409840,5730360,90.56356108,
409940,5730360,91.00438808,
410040,5730360,91.54770748,
410140,5730360,92.44872664,
410240,5730360,93.64612876,
410340,5730360,95.2008036,
410440,5730360,96.77018892,
410540,5730360,97.95199596,
410640,5730360,98.4989402,
410740,5730360,98.28372092,
410840,5730360,97.318793,
410940,5730360,95.73097808,
411040,5730360,93.87800016,
411140,5730360,91.89614748,
411240,5730360,89.90236864,
411340,5730360,87.9258688,
411440,5730360,85.95283956,
411540,5730360,84.00772192,
411640,5730360,82.1292902,
411740,5730360,80.3864078,
411840,5730360,78.79553672,
411940,5730360,77.37780464,
412040,5730360,76.7566772,
402040,5730260,75.34726036,
402140,5730260,75.86837072,
402240,5730260,76.21147348,
402340,5730260,76.45526924,
402440,5730260,76.6095114,
402540,5730260,76.75200736,
402640,5730260,77.02879212,
402740,5730260,77.61576812,
402840,5730260,78.4067724,
402940,5730260,79.16416808,
403040,5730260,79.77462452,
403140,5730260,80.12510656,
403240,5730260,80.1797872,
403340,5730260,80.07615936,
403440,5730260,79.86335416,
403540,5730260,79.61716104,
403640,5730260,79.43094568,
403740,5730260,79.3309802,
403840,5730260,79.3137042,
403940,5730260,79.3618682,
404040,5730260,79.4391292,
404140,5730260,79.51485656,
404240,5730260,79.57901096,
404340,5730260,79.63628848,
404440,5730260,79.69805796,
404540,5730260,79.76639044,
404640,5730260,79.83751772,
404740,5730260,79.8997284,
404840,5730260,79.84204012,
404940,5730260,79.52519072,
405040,5730260,78.91692104,
405140,5730260,78.0825912,
405240,5730260,77.08876316,
405340,5730260,76.05946016,
405440,5730260,75.12768152,
405540,5730260,74.362474,
405640,5730260,73.66305184,
405740,5730260,72.99771084,
405840,5730260,72.39222416,
405940,5730260,71.84943992,
406040,5730260,71.37714668,
406140,5730260,71.05715208,
406240,5730260,70.937778,
406340,5730260,70.98915736,
406440,5730260,71.20851564,
406540,5730260,71.55225468,
406640,5730260,71.94963528,
406740,5730260,72.36529356,
406840,5730260,72.81547664,
406940,5730260,73.33924068,
407040,5730260,73.99134064,
407140,5730260,74.84420904,
407240,5730260,75.9133462,
407340,5730260,77.20374564,
407440,5730260,78.43202604,
407540,5730260,79.39777492,
407640,5730260,80.03652436,
407740,5730260,80.29828748,
407840,5730260,80.16183052,
407940,5730260,79.8355658,
408040,5730260,79.54032904,
408140,5730260,79.3189752,
408240,5730260,79.19558168,
408340,5730260,79.22389892,
408440,5730260,79.39278748,
408540,5730260,79.59709224,
408640,5730260,79.77220796,
408740,5730260,79.93426112,
408840,5730260,80.1068406,
408940,5730260,80.36404976,
409040,5730260,80.79377528,
409140,5730260,81.46439488,
409240,5730260,82.38686212,
409340,5730260,83.51692748,
409440,5730260,84.80414456,
409540,5730260,86.08878012,
409640,5730260,87.1061182,
409740,5730260,87.83286624,
409840,5730260,88.28584132,
409940,5730260,88.66469172,
410040,5730260,89.176087,
410140,5730260,90.09901468,
410240,5730260,91.40738896,
410340,5730260,93.062417,
410440,5730260,94.90185724,
410540,5730260,96.43859316,
410640,5730260,97.4178054,
410740,5730260,97.6539626,
410840,5730260,97.0613058,
410940,5730260,95.7333734,
411040,5730260,93.98294984,
411140,5730260,92.03001644,
411240,5730260,90.05778292,
411340,5730260,88.10488704,
411440,5730260,86.14143712,
411540,5730260,84.27307616,
411640,5730260,82.49004096,
411740,5730260,80.86961772,
411840,5730260,79.417334,
411940,5730260,78.10514124,
412040,5730260,77.488556,
402040,5730160,75.11627272,
402140,5730160,75.54373072,
402240,5730160,75.946986,
402340,5730160,76.32205292,
402440,5730160,76.64707548,
402540,5730160,76.97483248,
402640,5730160,77.39747592,
402740,5730160,78.02196348,
402840,5730160,78.78214256,
402940,5730160,79.45264956,
403040,5730160,79.93884488,
403140,5730160,80.1700912,
403240,5730160,80.14665464,
403340,5730160,79.9848566,
403440,5730160,79.71486504,
403540,5730160,79.39652584,
403640,5730160,79.13719364,
403740,5730160,78.97948764,
403840,5730160,78.90799504,
403940,5730160,78.91542892,
404040,5730160,78.96052792,
404140,5730160,78.99899052,
404240,5730160,79.0312838,
404340,5730160,79.06606508,
404440,5730160,79.10690124,
404540,5730160,79.16176564,
404640,5730160,79.22153564,
404740,5730160,79.28117328,
404840,5730160,79.27839848,
404940,5730160,79.05980692,
405040,5730160,78.55828544,
405140,5730160,77.82123712,
405240,5730160,76.90193884,
405340,5730160,75.89840512,
405440,5730160,74.95269876,
405540,5730160,74.12151088,
405640,5730160,73.34689756,
405740,5730160,72.64125976,
405840,5730160,72.01048184,
405940,5730160,71.4594312,
406040,5730160,70.98538572,
406140,5730160,70.67259464,
406240,5730160,70.52938148,
406340,5730160,70.53180324,
406440,5730160,70.6785532,
406540,5730160,70.97201696,
406640,5730160,71.34949596,
406740,5730160,71.76186216,
406840,5730160,72.18263308,
406940,5730160,72.63133668,
407040,5730160,73.15868924,
407140,5730160,73.82449192,
407240,5730160,74.68334772,
407340,5730160,75.75392268,
407440,5730160,76.83916564,
407540,5730160,77.72301212,
407640,5730160,78.36291956,
407740,5730160,78.68127228,
407840,5730160,78.70034484,
407940,5730160,78.55521064,
408040,5730160,78.4340658,
408140,5730160,78.36323904,
408240,5730160,78.33976564,
408340,5730160,78.371181,
408440,5730160,78.5132556,
408540,5730160,78.6864044,
408640,5730160,78.8519016,
408740,5730160,79.0120786,
408840,5730160,79.17217772,
408940,5730160,79.3559854,
409040,5730160,79.64653472,
409140,5730160,80.10858612,
409240,5730160,80.81627776,
409340,5730160,81.76950004,
409440,5730160,82.8804834,
409540,5730160,84.07606544,
409640,5730160,84.99014356,
409740,5730160,85.64219672,
409840,5730160,86.10253012,
409940,5730160,86.479347,
410040,5730160,86.99460844,
410140,5730160,87.94084208,
410240,5730160,89.30934348,
410340,5730160,90.97995028,
410440,5730160,92.9115008,
410540,5730160,94.75015352,
410640,5730160,96.09384888,
410740,5730160,96.77893012,
410840,5730160,96.62514868,
410940,5730160,95.67485104,
411040,5730160,94.07768856,
411140,5730160,92.21497628,
411240,5730160,90.2729236,
411340,5730160,88.3251986,
411440,5730160,86.44808324,
411540,5730160,84.64117312,
411640,5730160,82.9912556,
411740,5730160,81.48328216,
411840,5730160,80.1422808,
411940,5730160,78.9114044,
412040,5730160,78.2658982,
402040,5730060,74.59904256,
402140,5730060,75.10045956,
402240,5730060,75.6450462,
402340,5730060,76.17482236,
402440,5730060,76.6988388,
402540,5730060,77.214404,
402640,5730060,77.75637116,
402740,5730060,78.43397036,
402840,5730060,79.14912296,
402940,5730060,79.71760412,
403040,5730060,80.07520808,
403140,5730060,80.21327304,
403240,5730060,80.14088696,
403340,5730060,79.91978096,
403440,5730060,79.5894882,
403540,5730060,79.19994384,
403640,5730060,78.89157968,
403740,5730060,78.69698,
403840,5730060,78.59131492,
403940,5730060,78.56006068,
404040,5730060,78.57170736,
404140,5730060,78.58976004,
404240,5730060,78.60374268,
404340,5730060,78.61356716,
404440,5730060,78.62177956,
404540,5730060,78.6390674,
404640,5730060,78.6679214,
404740,5730060,78.70831364,
404840,5730060,78.71165776,
404940,5730060,78.54588412,
405040,5730060,78.15262456,
405140,5730060,77.51875088,
405240,5730060,76.687334,
405340,5730060,75.7376004,
405440,5730060,74.78116276,
405540,5730060,73.91940208,
405640,5730060,73.1252768,
405740,5730060,72.39441616,
405840,5730060,71.750226,
405940,5730060,71.19281912,
406040,5730060,70.71754024,
406140,5730060,70.36436128,
406240,5730060,70.13857644,
406340,5730060,70.0722424,
406440,5730060,70.15658116,
406540,5730060,70.39812224,
406640,5730060,70.75449532,
406740,5730060,71.15254768,
406840,5730060,71.578784,
406940,5730060,71.99765316,
407040,5730060,72.44695612,
407140,5730060,72.98851964,
407240,5730060,73.66222296,
407340,5730060,74.51017736,
407440,5730060,75.41816412,
407540,5730060,76.17850864,
407640,5730060,76.74854004,
407740,5730060,77.11837856,
407840,5730060,77.27433684,
407940,5730060,77.28627404,
408040,5730060,77.31466496,
408140,5730060,77.37814568,
408240,5730060,77.43876868,
408340,5730060,77.49537908,
408440,5730060,77.6213898,
408540,5730060,77.77392024,
408640,5730060,77.93288144,
408740,5730060,78.0925574,
408840,5730060,78.25092156,
408940,5730060,78.40985616,
409040,5730060,78.61429696,
409140,5730060,78.93368108,
409240,5730060,79.4294846,
409340,5730060,80.16010496,
409440,5730060,81.10823268,
409540,5730060,82.13520316,
409640,5730060,82.94193932,
409740,5730060,83.53727908,
409840,5730060,84.05039144,
409940,5730060,84.4893716,
410040,5730060,85.03421632,
410140,5730060,86.06090904,
410240,5730060,87.50039204,
410340,5730060,89.16738248,
410440,5730060,91.0639724,
410540,5730060,92.99395176,
410640,5730060,94.63443148,
410740,5730060,95.69776088,
410840,5730060,95.98387088,
410940,5730060,95.4342892,
411040,5730060,94.1359134,
411140,5730060,92.39074092,
411240,5730060,90.48727844,
411340,5730060,88.58156732,
411440,5730060,86.76109344,
411540,5730060,85.0835426,
411640,5730060,83.5512804,
411740,5730060,82.18006532,
411840,5730060,80.93756456,
411940,5730060,79.75881896,
412040,5730060,79.1199172,
402040,5729960,74.04254904,
402140,5729960,74.65852228,
402240,5729960,75.33549468,
402340,5729960,76.02292872,
402440,5729960,76.71150396,
402540,5729960,77.37372428,
402640,5729960,78.05798828,
402740,5729960,78.80052484,
402840,5729960,79.48558444,
402940,5729960,79.98057096,
403040,5729960,80.2224454,
403140,5729960,80.27766844,
403240,5729960,80.180379,
403340,5729960,79.92085504,
403440,5729960,79.51707612,
403540,5729960,79.06337708,
403640,5729960,78.71292872,
403740,5729960,78.48328612,
403840,5729960,78.344552,
403940,5729960,78.29969124,
404040,5729960,78.3091782,
404140,5729960,78.31812536,
404240,5729960,78.31743628,
404340,5729960,78.30444612,
404440,5729960,78.27309116,
404540,5729960,78.23491276,
404640,5729960,78.20856416,
404740,5729960,78.19808344,
404840,5729960,78.16639616,
404940,5729960,78.0434754,
405040,5729960,77.7223682,
405140,5729960,77.17353276,
405240,5729960,76.44263208,
405340,5729960,75.5813528,
405440,5729960,74.6790136,
405540,5729960,73.8341388,
405640,5729960,73.0513022,
405740,5729960,72.32672916,
405840,5729960,71.6737646,
405940,5729960,71.09772672,
406040,5729960,70.594205,
406140,5729960,70.18176404,
406240,5729960,69.8915094,
406340,5729960,69.76423312,
406440,5729960,69.77148836,
406540,5729960,69.9156922,
406640,5729960,70.21594276,
406740,5729960,70.60629144,
406840,5729960,71.01477872,
406940,5729960,71.42324092,
407040,5729960,71.83531164,
407140,5729960,72.28966152,
407240,5729960,72.8323626,
407340,5729960,73.49896016,
407440,5729960,74.22503144,
407540,5729960,74.85749208,
407640,5729960,75.36520844,
407740,5729960,75.74974364,
407840,5729960,76.01946888,
407940,5729960,76.15266452,
408040,5729960,76.2876636,
408140,5729960,76.45531532,
408240,5729960,76.58331852,
408340,5729960,76.65323232,
408440,5729960,76.7716566,
408540,5729960,76.9144412,
408640,5729960,77.05934144,
408740,5729960,77.21065436,
408840,5729960,77.36430488,
408940,5729960,77.51766384,
409040,5729960,77.673884,
409140,5729960,77.88846584,
409240,5729960,78.22986388,
409340,5729960,78.77105596,
409440,5729960,79.49921384,
409540,5729960,80.32540068,
409640,5729960,81.03879812,
409740,5729960,81.65308288,
409840,5729960,82.20795272,
409940,5729960,82.74596348,
410040,5729960,83.43746708,
410140,5729960,84.5564738,
410240,5729960,85.98751608,
410340,5729960,87.62004244,
410440,5729960,89.4248148,
410540,5729960,91.30377324,
410640,5729960,93.072845,
410740,5729960,94.44238564,
410840,5729960,95.125932,
410940,5729960,94.99387048,
411040,5729960,94.0603418,
411140,5729960,92.5255914,
411240,5729960,90.72436156,
411340,5729960,88.89089668,
411440,5729960,87.17131528,
411540,5729960,85.61336308,
411640,5729960,84.22050168,
411740,5729960,82.95679352,
411840,5729960,81.7862832,
411940,5729960,80.65977264,
412040,5729960,80.0175706,
402040,5729860,73.54541196,
402140,5729860,74.25448908,
402240,5729860,75.03166792,
402340,5729860,75.82557648,
402440,5729860,76.63914368,
402540,5729860,77.42164152,
402640,5729860,78.2204606,
402740,5729860,79.02396912,
402840,5729860,79.73540404,
402940,5729860,80.19348332,
403040,5729860,80.34277684,
403140,5729860,80.34502048,
403240,5729860,80.24160404,
403340,5729860,79.95532748,
403440,5729860,79.45868464,
403540,5729860,78.92714636,
403640,5729860,78.54609712,
403740,5729860,78.2633664,
403840,5729860,78.10002956,
403940,5729860,78.08969652,
404040,5729860,78.15294748,
404140,5729860,78.17905428,
404240,5729860,78.1598908,
404340,5729860,78.11670144,
404440,5729860,78.05912752,
404540,5729860,77.9968408,
404640,5729860,77.93889564,
404740,5729860,77.8838022,
404840,5729860,77.8132748,
404940,5729860,77.66597104,
405040,5729860,77.34344052,
405140,5729860,76.851524,
405240,5729860,76.22878392,
405340,5729860,75.48485984,
405440,5729860,74.69488492,
405540,5729860,73.92291632,
405640,5729860,73.20420928,
405740,5729860,72.50891504,
405840,5729860,71.83902472,
405940,5729860,71.22337924,
406040,5729860,70.66500936,
406140,5729860,70.1713492,
406240,5729860,69.80008096,
406340,5729860,69.59366816,
406440,5729860,69.50470248,
406540,5729860,69.53623044,
406640,5729860,69.7272684,
406740,5729860,70.07323732,
406840,5729860,70.47543484,
406940,5729860,70.88380588,
407040,5729860,71.27514416,
407140,5729860,71.68528344,
407240,5729860,72.138389,
407340,5729860,72.6795544,
407440,5729860,73.27511084,
407540,5729860,73.79216024,
407640,5729860,74.22373904,
407740,5729860,74.6079748,
407840,5729860,74.92659352,
407940,5729860,75.135809,
408040,5729860,75.34827484,
408140,5729860,75.58368748,
408240,5729860,75.76327336,
408340,5729860,75.8523822,
408440,5729860,75.95853732,
408540,5729860,76.07957612,
408640,5729860,76.20373208,
408740,5729860,76.33667852,
408840,5729860,76.48506352,
408940,5729860,76.63788328,
409040,5729860,76.78975756,
409140,5729860,76.94553924,
409240,5729860,77.1750238,
409340,5729860,77.53264384,
409440,5729860,78.07092648,
409540,5729860,78.72449028,
409640,5729860,79.36178008,
409740,5729860,79.985436,
409840,5729860,80.63343352,
409940,5729860,81.29924004,
410040,5729860,82.10982,
410140,5729860,83.27986844,
410240,5729860,84.69954424,
